id_FallAssessment,id_block_plot_sp_h2o,block,plot,tree,location,sp,h2o,bd_mm,ba_mm2,ba_cm2,ba_m2,ba_m2_m2,ba_m2_ha,ht_cm,status6_live_dead,lbio,agbio,wbio
717PIGL,717PIGLH,7,17,B3,C,PIGL,H,28.6,642.43,6.42,0.000642425784,0.000160606446,1.6061,146,alive,246.61,467.80,221.183830402811
717PIGL,717PIGLH,7,17,B4,C,PIGL,H,33.67,890.38,8.90,0.00089038355406,0.000222595888515,2.2260,132,alive,353.51,689.09,335.58363363826
717PIGL,717PIGLH,7,17,B5,C,PIGL,H,32.03,805.76,8.06,0.00080575827486,0.000201439568715,2.0144,151,alive,316.63,612.08,295.449205917198
717PIGL,717PIGLH,7,17,B6,C,PIGL,H,29.81,697.93,6.98,0.00069793479294,0.000174483698235,1.7448,139,alive,270.22,516.14,245.918635541641
717PIGL,717PIGLH,7,17,C2,C,PIGL,H,35.15,970.38,9.70,0.0009703793715,0.000242594842875,2.4259,177,alive,388.70,763.16,374.458455180835
717PIGL,717PIGLH,7,17,C3,C,PIGL,H,16.69,218.78,2.19,0.00021877796094,5.4694490235E-05,0.5469,84,alive,75.15,130.29,55.1374537001253
717PIGL,717PIGLH,7,17,C4,C,PIGL,H,26.89,567.90,5.68,0.00056790082734,0.000141975206835,1.4198,127,alive,215.25,404.12,188.870712458923
717PIGL,717PIGLH,7,17,C5,C,PIGL,H,32.43,826.01,8.26,0.00082600902846,0.000206502257115,2.0650,154,alive,325.42,630.38,304.95662183055
717PIGL,717PIGLH,7,17,C6,C,PIGL,H,34.12,914.34,9.14,0.00091434257376,0.00022858564344,2.2859,148,alive,364.02,711.15,347.134362133829
717PIGL,717PIGLH,7,17,D2,C,PIGL,H,34.3,924.02,9.24,0.000924015246,0.0002310038115,2.3100,126,alive,368.27,720.09,351.820276737687
717PIGL,717PIGLH,7,17,D3,C,PIGL,H,30.02,707.80,7.08,0.00070780279416,0.00017695069854,1.7695,142,alive,274.44,524.81,250.372149566712
717PIGL,717PIGLH,7,17,D4,C,PIGL,H,25.26,501.14,5.01,0.00050113829304,0.00012528457326,1.2528,118,alive,187.51,348.38,160.872578865646
717PIGL,717PIGLH,7,17,D5,C,PIGL,H,30.93,751.36,7.51,0.00075136461246,0.000187841153115,1.8784,144,alive,293.13,563.36,270.227110099172
717PIGL,717PIGLH,7,17,D6,C,PIGL,H,35.06,965.42,9.65,0.00096541650744,0.00024135412686,2.4135,187,alive,386.51,758.53,372.021429564902
717PIGL,717PIGLH,7,17,E2,C,PIGL,H,36.18,1028.08,10.28,0.00102808263096,0.00025702065774,2.5702,154,alive,414.28,817.31,403.030139700969
717PIGL,717PIGLH,7,17,E3,C,PIGL,H,20.74,337.84,3.38,0.00033783792504,8.445948126E-05,0.8446,123,alive,121.37,218.19,96.822666356179
717PIGL,717PIGLH,7,17,E4,C,PIGL,H,37.67,1114.51,11.15,0.00111450529806,0.000278626324515,2.7863,179,alive,452.86,899.47,446.605992603107
717PIGL,717PIGLH,7,17,E5,C,PIGL,H,32.15,811.81,8.12,0.0008118071115,0.000202951777875,2.0295,156,alive,319.25,617.53,298.282509949751
717PIGL,717PIGLH,7,17,E6,C,PIGL,H,29.42,679.79,6.80,0.00067979228856,0.00016994807214,1.6995,147,alive,262.48,500.26,237.774506850172
717PIGL,717PIGLH,7,17,F2,C,PIGL,H,35.82,1007.73,10.08,0.00100772506296,0.00025193126574,2.5193,169,alive,405.24,798.14,392.900974711553
717PIGL,717PIGLH,7,17,F3,C,PIGL,H,27.28,584.49,5.84,0.00058449342336,0.00014612335584,1.4612,102,alive,222.20,418.17,195.971973937264
717PIGL,717PIGLH,7,17,F4,C,PIGL,H,17.91,251.93,2.52,0.00025193126574,6.2982816435E-05,0.6298,82,alive,87.81,154.03,66.2283523251485
717PIGL,717PIGLH,7,17,F5,C,PIGL,H,36.82,1064.78,10.65,0.00106477651896,0.00026619412974,2.6619,194,alive,430.62,852.04,421.419729106704
717PIGL,717PIGLH,7,17,F6,C,PIGL,H,31.15,762.09,7.62,0.0007620912915,0.000190522822875,1.9052,126,alive,297.75,572.92,275.163918526162
82PIGL,82PIGLH,8,2,B2,C,PIGL,H,16.46,212.79,2.13,0.00021278967864,5.319741966E-05,0.5320,89,alive,72.88,126.06,53.1824025097792
82PIGL,82PIGLH,8,2,B3,C,PIGL,H,40.31,1276.19,12.76,0.00127619339694,0.000319048349235,3.1905,233,alive,525.86,1056.34,530.47956379574
82PIGL,82PIGLH,8,2,B4,C,PIGL,H,31.14,761.60,7.62,0.00076160206584,0.00019040051646,1.9040,132,alive,297.54,572.48,274.938356362167
82PIGL,82PIGLH,8,2,B5,C,PIGL,H,15.17,180.74,1.81,0.00018074323806,4.5185809515E-05,0.4519,78,alive,60.87,103.86,42.9931751089063
82PIGL,82PIGLH,8,2,B6,C,PIGL,H,35.42,985.34,9.85,0.00098534430456,0.00024633607614,2.4634,214,alive,395.32,777.15,381.826733524932
82PIGL,82PIGLH,8,2,C2,C,PIGL,H,13.47,142.50,1.43,0.00014250368286,3.5625920715E-05,0.3563,52,alive,46.83,78.34,31.5053458874124
82PIGL,82PIGLH,8,2,C3,C,PIGL,H,32.14,811.30,8.11,0.00081130217784,0.00020282554446,2.0283,133,alive,319.03,617.08,298.045782772642
82PIGL,82PIGLH,8,2,C4,C,PIGL,H,31.96,802.24,8.02,0.00080224023264,0.00020056005816,2.0056,144,alive,315.10,608.91,293.803916623574
82PIGL,82PIGLH,8,2,C5,C,PIGL,H,7.51,44.30,0.44,4.429663854E-05,1.1074159635E-05,0.1107,19,alive,12.90,19.58,6.67438418517013
82PIGL,82PIGLH,8,2,C6,C,PIGL,H,17.26,233.98,2.34,0.00023397662904,5.849415726E-05,0.5849,101,alive,80.93,141.09,60.1671084286261
82PIGL,82PIGLH,8,2,D2,C,PIGL,H,26.47,550.30,5.50,0.00055029907086,0.000137574767715,1.3757,118,alive,207.90,389.30,181.398267046272
82PIGL,82PIGLH,8,2,D3,C,PIGL,H,28.69,646.48,6.46,0.00064647538494,0.000161618846235,1.6162,127,alive,248.33,471.30,222.969698198162
82PIGL,82PIGLH,8,2,D4,C,PIGL,H,48.96,1882.67,18.83,0.00188266788864,0.00047066697216,4.7067,173,alive,807.52,1675.67,868.141824566185
82PIGL,82PIGLH,8,2,D5,C,PIGL,H,22.86,410.43,4.10,0.00041043401784,0.00010260850446,1.0261,134,alive,150.44,274.88,124.446754803412
82PIGL,82PIGLH,8,2,D6,C,PIGL,H,40.73,1302.93,13.03,0.00130292589966,0.000325731474915,3.2573,187,alive,538.03,1082.65,544.623939420405
82PIGL,82PIGLH,8,2,E2,C,PIGL,H,43.34,1475.26,14.75,0.00147526048824,0.00036881512206,3.6882,187,alive,617.05,1254.61,637.562498619348
82PIGL,82PIGLH,8,2,E3,C,PIGL,H,0,0.00,0.00,0,0,0.0000,0,dead,0.00,0.00,0
82PIGL,82PIGLH,8,2,E4,C,PIGL,H,33.32,871.97,8.72,0.00087196867296,0.00021799216824,2.1799,136,alive,345.45,672.21,326.760996492965
82PIGL,82PIGLH,8,2,E5,C,PIGL,H,51.05,2046.83,20.47,0.0020468329035,0.000511708225875,5.1171,226,alive,885.55,1850.44,964.893521753394
82PIGL,82PIGLH,8,2,E6,C,PIGL,H,32.78,843.93,8.44,0.00084393460536,0.00021098365134,2.1098,173,alive,333.22,646.64,313.423905308917
82PIGL,82PIGLH,8,2,F2,C,PIGL,H,38.94,1190.92,11.91,0.00119092055544,0.00029773013886,2.9773,121,alive,487.24,973.11,485.878074949812
82PIGL,82PIGLH,8,2,F3,C,PIGL,H,36.64,1054.39,10.54,0.00105439133184,0.00026359783296,2.6360,156,alive,425.99,842.19,416.198029131718
82PIGL,82PIGLH,8,2,F4,C,PIGL,H,33.06,858.41,8.58,0.00085841361144,0.00021460340286,2.1460,192,alive,339.53,659.83,320.297907180017
82PIGL,82PIGLH,8,2,F5,C,PIGL,H,25.26,501.14,5.01,0.00050113829304,0.00012528457326,1.2528,111,alive,187.51,348.38,160.872578865646
82PIGL,82PIGLH,8,2,F6,C,PIGL,H,37.91,1128.75,11.29,0.00112875182574,0.000282187956435,2.8219,157,alive,459.25,913.13,453.876127304551
83QURU,83QURUH,8,3,B2,C,QURU,H,29.89,701.69,7.02,0.00070168586334,0.000175421465835,1.7542,254,alive,159.43,575.84,416.407685628608
83QURU,83QURUH,8,3,B3,C,QURU,H,34.08,912.20,9.12,0.00091220000256,0.00022805000064,2.2805,274,alive,204.95,793.09,588.13895684523
83QURU,83QURUH,8,3,B4,C,QURU,H,30.1,711.58,7.12,0.000711580254,0.0001778950635,1.7790,277,alive,161.58,585.76,424.178226642403
83QURU,83QURUH,8,3,B5,C,QURU,H,32.47,828.05,8.28,0.00082804792686,0.000207011981715,2.0701,290,alive,186.81,704.75,517.939768383652
83QURU,83QURUH,8,3,B6,C,QURU,H,29.23,671.04,6.71,0.00067104018366,0.000167760045915,1.6776,264,alive,152.76,545.30,392.545056622973
83QURU,83QURUH,8,3,C2,C,QURU,H,23.76,443.39,4.43,0.00044338783104,0.00011084695776,1.1085,232,alive,102.74,328.91,226.167827951123
83QURU,83QURUH,8,3,C3,C,QURU,H,28.62,643.32,6.43,0.00064332459576,0.00016083114894,1.6083,270,alive,146.71,517.95,371.237892978891
83QURU,83QURUH,8,3,C4,C,QURU,H,17.55,241.91,2.42,0.0002419051635,6.0476290875E-05,0.6048,72,alive,57.52,157.05,99.5239043406758
83QURU,83QURUH,8,3,C5,C,QURU,H,19.96,312.90,3.13,0.00031290461664,7.822615416E-05,0.7823,237,alive,73.59,214.98,141.384277365692
83QURU,83QURUH,8,3,C6,C,QURU,H,33.87,900.99,9.01,0.00090099273726,0.000225248184315,2.2525,277,alive,202.54,781.21,578.678081227866
83QURU,83QURUH,8,3,D2,C,QURU,H,26.07,533.79,5.34,0.00053379310446,0.000133448276115,1.3345,236,alive,122.71,412.47,289.763272398795
83QURU,83QURUH,8,3,D3,C,QURU,H,28.56,640.63,6.41,0.00064063004544,0.00016015751136,1.6016,282,alive,146.12,515.30,369.180594818804
83QURU,83QURUH,8,3,D4,C,QURU,H,30.3,721.07,7.21,0.000721067886,0.0001802669715,1.8027,238,alive,163.64,595.30,431.659082242197
83QURU,83QURUH,8,3,D5,C,QURU,H,35.37,982.56,9.83,0.00098256438126,0.000245641095315,2.4564,306,alive,220.06,868.34,648.289380196068
83QURU,83QURUH,8,3,D6,C,QURU,H,35.05,964.87,9.65,0.0009648658635,0.000241216465875,2.4122,301,alive,216.26,849.30,633.040203163215
83QURU,83QURUH,8,3,E2,C,QURU,H,34.23,920.25,9.20,0.00092024760366,0.000230061900915,2.3006,317,alive,206.68,801.63,594.953153006938
83QURU,83QURUH,8,3,E3,C,QURU,H,27.24,582.78,5.83,0.00058278062304,0.00014569515576,1.4570,254,alive,133.47,459.11,325.642778470818
83QURU,83QURUH,8,3,E4,C,QURU,H,30.5,730.62,7.31,0.00073061835,0.0001826545875,1.8265,332,alive,165.72,604.93,439.218595541949
83QURU,83QURUH,8,3,E5,C,QURU,H,33.38,875.11,8.75,0.00087511184376,0.00021877796094,2.1878,281,alive,196.96,753.92,556.959577905037
83QURU,83QURUH,8,3,E6,C,QURU,H,14.81,172.27,1.72,0.00017226657294,4.3066643235E-05,0.4307,191,alive,41.56,103.79,62.2239536596863
83QURU,83QURUH,8,3,F2,C,QURU,H,24.91,487.35,4.87,0.00048734706174,0.000121836765435,1.2184,226,alive,112.47,369.11,256.645299872939
83QURU,83QURUH,8,3,F3,C,QURU,H,25.37,505.51,5.06,0.00050551242126,0.000126378105315,1.2638,266,alive,116.48,385.97,269.489557804165
83QURU,83QURUH,8,3,F4,C,QURU,H,33.75,894.62,8.95,0.0008946196875,0.000223654921875,2.2365,269,alive,201.16,774.48,573.313146236367
83QURU,83QURUH,8,3,F5,C,QURU,H,21.36,358.34,3.58,0.00035833843584,8.958460896E-05,0.8958,262,alive,83.79,253.65,169.855934908001
83QURU,83QURUH,8,3,F6,C,QURU,H,22.15,385.33,3.85,0.0003853349115,9.6333727875E-05,0.9633,237,alive,89.82,277.15,187.326435540365
812LALA,812LALAH,8,12,B2,C,LALA,H,42.38,1410.63,14.11,0.00141062897976,0.00035265724494,3.5266,411,alive,248.76,884.77,636.011302565422
812LALA,812LALAH,8,12,B3,C,LALA,H,41.85,1375.57,13.76,0.0013755672315,0.000343891807875,3.4389,468,alive,242.04,854.98,612.946035695848
812LALA,812LALAH,8,12,B4,C,LALA,H,24.59,474.91,4.75,0.00047490632574,0.000118726581435,1.1873,316,alive,76.03,201.12,125.091825566137
812LALA,812LALAH,8,12,B5,C,LALA,H,42.62,1426.65,14.27,0.00142665113976,0.00035666278494,3.5666,478,alive,251.84,898.48,646.63605006738
812LALA,812LALAH,8,12,B6,C,LALA,H,34.04,910.06,9.10,0.00091005994464,0.00022751498616,2.2751,413,alive,154.36,487.33,332.968384664228
812LALA,812LALAH,8,12,C2,C,LALA,H,48.89,1877.29,18.77,0.00187728829134,0.000469322072835,4.6932,515,alive,339.57,1305.35,965.780835406532
812LALA,812LALAH,8,12,C3,C,LALA,H,34.09,912.74,9.13,0.00091273540974,0.000228183852435,2.2818,430,alive,154.86,489.28,334.424785432044
812LALA,812LALAH,8,12,C4,C,LALA,H,32.31,819.91,8.20,0.00081990741294,0.000204976853235,2.0498,371,alive,137.79,422.84,285.050208801947
812LALA,812LALAH,8,12,C5,C,LALA,H,23.76,443.39,4.43,0.00044338783104,0.00011084695776,1.1085,339,alive,70.55,183.18,112.626575155503
812LALA,812LALAH,8,12,C6,C,LALA,H,27.94,613.12,6.13,0.00061311748344,0.00015327937086,1.5328,336,alive,100.41,284.72,184.309428731631
812LALA,812LALAH,8,12,D2,C,LALA,H,34.53,936.45,9.36,0.00093644883486,0.000234112208715,2.3411,316,alive,159.24,506.66,347.417472909309
812LALA,812LALAH,8,12,D3,C,LALA,H,47.62,1781.02,17.81,0.00178102361976,0.00044525590494,4.4526,548,alive,320.65,1215.12,894.463917572237
812LALA,812LALAH,8,12,D4,C,LALA,H,38.69,1175.68,11.76,0.00117567790494,0.000293919476235,2.9392,368,alive,204.00,690.50,486.498053704621
812LALA,812LALAH,8,12,D5,C,LALA,H,35.99,1017.31,10.17,0.00101731299054,0.000254328247635,2.5433,371,alive,174.27,567.10,392.834583877023
812LALA,812LALAH,8,12,D6,C,LALA,H,44.29,1540.64,15.41,0.00154064386014,0.000385160965035,3.8516,495,alive,273.83,997.55,723.724050333112
812LALA,812LALAH,8,12,E2,C,LALA,H,50.64,2014.09,20.14,0.00201408729984,0.00050352182496,5.0352,472,alive,366.59,1436.46,1069.86589996058
812LALA,812LALAH,8,12,E3,C,LALA,H,28.07,618.84,6.19,0.00061883621646,0.000154709054115,1.5471,384,alive,101.43,288.34,186.909053632516
812LALA,812LALAH,8,12,E4,C,LALA,H,43.74,1502.62,15.03,0.00150261754104,0.00037565438526,3.7565,500,alive,266.48,964.20,697.720761280836
812LALA,812LALAH,8,12,E5,C,LALA,H,40.49,1287.62,12.88,0.00128761625454,0.000321904063635,3.2190,415,alive,225.24,781.47,556.230084289222
812LALA,812LALAH,8,12,E6,C,LALA,H,37.02,1076.38,10.76,0.00107637530616,0.00026909382654,2.6909,453,alive,185.31,612.37,427.056096372405
812LALA,812LALAH,8,12,F2,C,LALA,H,49.03,1888.06,18.88,0.00188805518286,0.000472013795715,4.7201,484,alive,341.69,1315.55,973.85776274679
812LALA,812LALAH,8,12,F3,C,LALA,H,32.76,842.91,8.43,0.00084290510304,0.00021072627576,2.1073,422,alive,142.00,439.06,297.056980184414
812LALA,812LALAH,8,12,F4,C,LALA,H,41.17,1331.23,13.31,0.00133122857406,0.000332807143515,3.3281,476,alive,233.56,817.70,584.147195412239
812LALA,812LALAH,8,12,F5,C,LALA,H,27.88,610.49,6.10,0.00061048702176,0.00015262175544,1.5262,421,alive,99.94,283.06,183.117467288684
812LALA,812LALAH,8,12,F6,C,LALA,H,34.8,951.15,9.51,0.000951150816,0.000237787704,2.3779,456,alive,161.97,517.51,355.548037440262
814BEPA,814BEPAH,8,14,B2,C,BEPA,H,45.09,1596.80,15.97,0.00159680310174,0.000399200775435,3.9920,453,alive,310.97,1247.11,936.137446678306
814BEPA,814BEPAH,8,14,B3,C,BEPA,H,31.58,783.28,7.83,0.00078327659256,0.00019581914814,1.9582,377,alive,149.68,544.94,395.261125230032
814BEPA,814BEPAH,8,14,B4,C,BEPA,H,41.19,1332.52,13.33,0.00133252228494,0.000333130571235,3.3313,445,alive,258.26,1010.58,752.321798256821
814BEPA,814BEPAH,8,14,B5,C,BEPA,H,28.63,643.77,6.44,0.00064377423726,0.000160943559315,1.6094,319,alive,122.38,433.85,311.467590171912
814BEPA,814BEPAH,8,14,B6,C,BEPA,H,39.54,1227.90,12.28,0.00122790347064,0.00030697586766,3.0698,376,alive,237.46,918.96,681.492526962064
814BEPA,814BEPAH,8,14,C2,C,BEPA,H,33.06,858.41,8.58,0.00085841361144,0.00021460340286,2.1460,360,alive,164.44,606.16,441.724672951313
814BEPA,814BEPAH,8,14,C3,C,BEPA,H,24.51,471.82,4.72,0.00047182127454,0.000117955318635,1.1796,243,alive,88.95,302.32,213.369079568499
814BEPA,814BEPAH,8,14,C4,C,BEPA,H,21.21,353.32,3.53,0.00035332326414,8.8330816035E-05,0.8833,335,alive,66.10,216.01,149.907406154016
814BEPA,814BEPAH,8,14,C5,C,BEPA,H,26.92,569.17,5.69,0.00056916869856,0.00014229217464,1.4229,348,alive,107.84,375.98,268.132230475849
814BEPA,814BEPAH,8,14,C6,C,BEPA,H,32.39,823.97,8.24,0.00082397264334,0.000205993160835,2.0599,378,alive,157.67,577.98,420.318524223924
814BEPA,814BEPAH,8,14,D2,C,BEPA,H,32.19,813.83,8.14,0.00081382841694,0.000203457104235,2.0346,423,alive,155.67,569.72,414.048183358437
814BEPA,814BEPAH,8,14,D3,C,BEPA,H,20.94,344.39,3.44,0.00034438501944,8.609625486E-05,0.8610,333,alive,64.39,209.67,145.284971265964
814BEPA,814BEPAH,8,14,D4,C,BEPA,H,32.77,843.42,8.43,0.00084341977566,0.000210854943915,2.1085,353,alive,161.49,593.87,432.383432553938
814BEPA,814BEPAH,8,14,D5,C,BEPA,H,26.34,544.91,5.45,0.00054490706424,0.00013622676606,1.3623,361,alive,103.13,357.41,254.285614360621
814BEPA,814BEPAH,8,14,D6,C,BEPA,H,42.58,1423.97,14.24,0.00142397449656,0.00035599362414,3.5599,439,alive,276.47,1091.64,815.167489451808
814BEPA,814BEPAH,8,14,E2,C,BEPA,H,23.71,441.52,4.42,0.00044152368414,0.000110380921035,1.1038,320,alive,83.09,279.88,196.782631430126
814BEPA,814BEPAH,8,14,E3,C,BEPA,H,17.76,247.73,2.48,0.00024772898304,6.193224576E-05,0.6193,171,alive,45.91,142.97,97.0584800966239
814BEPA,814BEPAH,8,14,E4,C,BEPA,H,31.55,781.79,7.82,0.0007817891235,0.000195447280875,1.9545,415,alive,149.39,543.74,394.350240877685
814BEPA,814BEPAH,8,14,E5,C,BEPA,H,24.06,454.66,4.55,0.00045465517944,0.00011366379486,1.1366,263,alive,85.63,289.58,203.943028553145
814BEPA,814BEPAH,8,14,E6,C,BEPA,H,21.8,373.25,3.73,0.000373253496,9.3313374E-05,0.9331,285,alive,69.93,230.24,160.303400934845
814BEPA,814BEPAH,8,14,F2,C,BEPA,H,19.17,288.63,2.89,0.00028862578206,7.2156445515E-05,0.7216,260,alive,53.71,170.76,117.047438605169
814BEPA,814BEPAH,8,14,F3,C,BEPA,H,25,490.88,4.91,0.000490875,0.00012271875,1.2272,289,alive,92.64,316.56,223.916231738075
814BEPA,814BEPAH,8,14,F4,C,BEPA,H,26.16,537.49,5.37,0.00053748503424,0.00013437125856,1.3437,255,alive,101.68,351.76,250.075086995675
814BEPA,814BEPAH,8,14,F5,C,BEPA,H,26.49,551.13,5.51,0.00055113096654,0.000137782741635,1.3778,263,alive,104.34,362.16,257.825691427598
814BEPA,814BEPAH,8,14,F6,C,BEPA,H,10.87,92.80,0.93,9.280042926E-05,2.3200107315E-05,0.2320,125,alive,16.76,45.67,28.9101708936099
816PIST,816PISTH,8,16,B2,C,PIST,H,51.54,2086.31,20.86,0.00208631425464,0.00052157856366,5.2158,282,alive,522.61,1113.47,590.862285612099
816PIST,816PISTH,8,16,B3,C,PIST,H,48.98,1884.21,18.84,0.00188420633016,0.00047105158254,4.7105,256,alive,464.91,979.14,514.222103239818
816PIST,816PISTH,8,16,B4,C,PIST,H,37.85,1125.18,11.25,0.0011251817115,0.000281295427875,2.8130,240,alive,257.22,510.88,253.658829203599
816PIST,816PISTH,8,16,B5,C,PIST,H,48.82,1871.92,18.72,0.00187191639096,0.00046797909774,4.6798,289,alive,461.43,971.08,509.650355837363
816PIST,816PISTH,8,16,B6,C,PIST,H,39.05,1197.66,11.98,0.0011976584235,0.000299414605875,2.9941,243,alive,276.33,552.75,276.414815867498
816PIST,816PISTH,8,16,C2,C,PIST,H,40.84,1309.97,13.10,0.00130997305824,0.00032749326456,3.2749,259,alive,306.29,618.94,312.653097312005
816PIST,816PISTH,8,16,C3,C,PIST,H,38.47,1162.35,11.62,0.00116234558286,0.000290586395715,2.9059,273,alive,267.00,532.26,265.264036135001
816PIST,816PISTH,8,16,C4,C,PIST,H,33.38,875.11,8.75,0.00087511184376,0.00021877796094,2.1878,237,alive,192.74,372.03,179.289294005184
816PIST,816PISTH,8,16,C5,C,PIST,H,56.9,2542.82,25.43,0.002542818894,0.0006357047235,6.3570,284,alive,655.90,1429.27,773.361729455599
816PIST,816PISTH,8,16,C6,C,PIST,H,44.01,1521.23,15.21,0.00152122563054,0.000380306407635,3.8031,278,alive,363.64,747.44,383.800602533842
816PIST,816PISTH,8,16,D2,C,PIST,H,48.46,1844.41,18.44,0.00184441105464,0.00046110276366,4.6110,274,alive,453.66,953.11,499.456537946554
816PIST,816PISTH,8,16,D3,C,PIST,H,44.62,1563.69,15.64,0.00156368773176,0.00039092193294,3.9092,295,alive,375.32,773.86,398.544074355769
816PIST,816PISTH,8,16,D4,C,PIST,H,46.41,1691.66,16.92,0.00169166371374,0.000422915928435,4.2292,233,alive,410.79,854.62,443.824313803376
816PIST,816PISTH,8,16,D5,C,PIST,H,26.34,544.91,5.45,0.00054490706424,0.00013622676606,1.3623,180,alive,111.88,204.63,92.749551628669
816PIST,816PISTH,8,16,D6,C,PIST,H,53.25,2227.05,22.27,0.0022270507875,0.000556762696875,5.5676,248,alive,563.28,1209.07,645.788169449653
816PIST,816PISTH,8,16,E2,C,PIST,H,26.13,536.25,5.36,0.00053625297726,0.000134063244315,1.3406,172,alive,109.85,200.54,90.6949991557059
816PIST,816PISTH,8,16,E3,C,PIST,H,54.5,2332.83,23.33,0.00233283435,0.0005832085875,5.8321,316,alive,594.11,1281.98,687.874209172216
816PIST,816PISTH,8,16,E4,C,PIST,H,45.24,1607.44,16.07,0.00160744487904,0.00040186121976,4.0186,238,alive,387.40,801.29,413.885173127004
816PIST,816PISTH,8,16,E5,C,PIST,H,0,0.00,0.00,0,0,0.0000,0,dead,0.00,0.00,0
816PIST,816PISTH,8,16,E6,C,PIST,H,50.43,1997.42,19.97,0.00199741742046,0.000499354355115,4.9935,199,alive,497.13,1053.94,556.81868342976
816PIST,816PISTH,8,16,F2,C,PIST,H,48.53,1849.74,18.50,0.00184974337086,0.000462435842715,4.6244,269,alive,455.16,956.59,501.428646429737
816PIST,816PISTH,8,16,F3,C,PIST,H,40.31,1276.19,12.76,0.00127619339694,0.000319048349235,3.1905,244,alive,297.24,598.87,301.633127343926
816PIST,816PISTH,8,16,F4,C,PIST,H,45.97,1659.74,16.60,0.00165973940286,0.000414934850715,4.1493,253,alive,401.91,834.32,432.412478102617
816PIST,816PISTH,8,16,F5,C,PIST,H,27.07,575.53,5.76,0.00057552926046,0.000143882315115,1.4388,107,alive,119.13,219.25,100.117001442067
816PIST,816PISTH,8,16,F6,C,PIST,H,46.74,1715.81,17.16,0.00171580651704,0.00042895162926,4.2895,256,alive,417.53,870.04,452.50483425732
823ACSA,823ACSAH,8,23,B2,C,ACSA,H,23.66,439.66,4.40,0.00043966346424,0.00010991586606,1.0992,202,alive,98.97,261.71,162.738341704481
823ACSA,823ACSAH,8,23,B3,C,ACSA,H,26.69,559.48,5.59,0.00055948448094,0.000139871120235,1.3987,221,alive,130.77,370.04,239.26386813466
823ACSA,823ACSAH,8,23,B4,C,ACSA,H,25.06,493.23,4.93,0.00049323402744,0.00012330850686,1.2331,213,alive,113.04,308.73,195.690403545306
823ACSA,823ACSAH,8,23,B5,C,ACSA,H,23.06,417.65,4.18,0.00041764713144,0.00010441178286,1.0441,162,alive,93.26,243.08,149.819134008422
823ACSA,823ACSAH,8,23,B6,C,ACSA,H,25.05,492.84,4.93,0.0004928404635,0.000123210115875,1.2321,225,alive,112.94,308.38,195.440699944186
823ACSA,823ACSAH,8,23,C2,C,ACSA,H,18.91,280.85,2.81,0.00028084969374,7.0212423435E-05,0.7021,163,alive,58.95,137.43,78.4811196048329
823ACSA,823ACSAH,8,23,C3,C,ACSA,H,21.43,360.69,3.61,0.00036069094446,9.0172736115E-05,0.9017,176,alive,78.72,196.90,118.176895020531
823ACSA,823ACSAH,8,23,C4,C,ACSA,H,22.79,407.92,4.08,0.00040792427214,0.000101981068035,1.0198,163,alive,90.76,234.99,144.233354606945
823ACSA,823ACSAH,8,23,C5,C,ACSA,H,20.04,315.42,3.15,0.00031541789664,7.885447416E-05,0.7885,189,alive,67.41,162.38,94.9645798758933
823ACSA,823ACSAH,8,23,C6,C,ACSA,H,22.17,386.03,3.86,0.00038603109006,9.6507772515E-05,0.9651,208,alive,85.15,217.08,131.930207401804
823ACSA,823ACSAH,8,23,D2,C,ACSA,H,19.72,305.43,3.05,0.00030542509536,7.635627384E-05,0.7636,132,alive,64.95,155.03,90.085859808093
823ACSA,823ACSAH,8,23,D3,C,ACSA,H,22.03,381.17,3.81,0.00038117103486,9.5292758715E-05,0.9529,194,alive,83.91,213.16,129.251435229481
823ACSA,823ACSAH,8,23,D4,C,ACSA,H,17.8,248.85,2.49,0.000248846136,6.2211534E-05,0.6221,168,alive,51.25,115.49,64.2423314388301
823ACSA,823ACSAH,8,23,D5,C,ACSA,H,16.17,205.36,2.05,0.00020535767406,5.1339418515E-05,0.5134,150,alive,41.04,87.63,46.588397338504
823ACSA,823ACSAH,8,23,D6,C,ACSA,H,22.03,381.17,3.81,0.00038117103486,9.5292758715E-05,0.9529,184,alive,83.91,213.16,129.251435229481
823ACSA,823ACSAH,8,23,E2,C,ACSA,H,25.36,505.11,5.05,0.00050511398784,0.00012627849696,1.2628,176,alive,116.19,319.47,203.279657946479
823ACSA,823ACSAH,8,23,E3,C,ACSA,H,21.85,374.97,3.75,0.0003749676315,9.3741907875E-05,0.9374,186,alive,82.33,208.19,125.860307332152
823ACSA,823ACSAH,8,23,E4,C,ACSA,H,23.86,447.13,4.47,0.00044712790584,0.00011178197646,1.1178,176,alive,100.91,268.12,167.202408389141
823ACSA,823ACSAH,8,23,E5,C,ACSA,H,19.43,296.51,2.97,0.00029650805646,7.4127014115E-05,0.7413,142,alive,62.76,148.57,85.8097511559797
823ACSA,823ACSAH,8,23,E6,C,ACSA,H,25.67,517.54,5.18,0.00051753846606,0.000129384616515,1.2938,209,alive,119.50,330.83,211.323123373494
823ACSA,823ACSAH,8,23,F2,C,ACSA,H,20.5,330.06,3.30,0.00033006435,8.25160875E-05,0.8252,181,alive,71.04,173.32,102.277883839142
823ACSA,823ACSAH,8,23,F3,C,ACSA,H,26.47,550.30,5.50,0.00055029907086,0.000137574767715,1.3757,163,alive,128.29,361.34,233.043274279128
